Month,City,Merchant,Purchase Total,No of sales
May 2017,236,Nick Redenius inc,143201.07,5
May 2017,236,Brandon Winchell inc,123801.28,6
May 2017,236,Maria Mitchell 4 inc,115269.49,5
May 2017,236,Jeremy Adams 3 inc,109778.89,5
May 2017,236,Angela Smith 12 inc,82442.68,4
May 2017,237,Bernice Batz inc,201205.42,9
May 2017,237,Julie Hughes inc,156551.71,8
May 2017,237,Elizabeth Thompson 5 inc,104969.58,5
May 2017,237,Roy Lafayette inc,84494.9,5
May 2017,237,Earl Quarles inc,79812.07,3
May 2017,238,Kenneth Kimbler inc,958613.77,44
May 2017,238,Greg Myers inc,662874.49,32
May 2017,238,Robin Forbes inc,655046.45,32
May 2017,238,Christopher Smith 19 inc,497780.58,24
May 2017,238,Eugene Roberts inc,381241.52,22
May 2017,239,Jackson Tallant inc,523231.13,24
May 2017,239,Ivelisse Cipriani inc,361146.31,16
May 2017,239,Leonard Parton inc,294155.88,14
May 2017,239,Don Perez inc,247672.78,12
May 2017,239,Dean Arteaga inc,201602.73,10
May 2017,240,Erick Porter inc,154414.02,10
May 2017,240,Gloria Applin inc,133819.03,6
May 2017,240,Jessica Baxter inc,98850.97,5
May 2017,240,Geneva Mccroskey inc,86354.15,3
May 2017,240,Ronald Cantey inc,79383.3,4
May 2017,242,Mae Davis 3 inc,997874.6,48
May 2017,242,Ada Cough inc,815873.21,43
May 2017,242,Theodore Cooke inc,457227.77,20
May 2017,242,John Bordner inc,443976.86,23
May 2017,242,Ruby Nease inc,361302.72,18
May 2017,244,Vivian Cawthorne inc,1670453.62,85
May 2017,244,Diane Robbins inc,1184873.99,65
May 2017,244,James Funk 2 inc,1099292.86,54
May 2017,244,Donald Bacon 2 inc,834211.94,54
May 2017,244,Robert Christensen 4 inc,637928.52,29
May 2017,245,Brenda Green 4 inc,677202.22,33
May 2017,245,Bobby Bryce inc,443643.64,22
May 2017,245,Thomas Cassidy inc,378957.58,19
May 2017,245,Anton Wilder inc,317944.06,16
May 2017,245,Lindsey Abernethy inc,311701.99,16
May 2017,246,Clarice Potts inc,2839785.4,146
May 2017,246,Marc Juckett inc,1586645.43,77
May 2017,246,James Holliday inc,1456835.42,76
May 2017,246,Daniel Shawl inc,1087636.97,56
May 2017,246,Brian Larose inc,956443.09,50
May 2017,247,Alex Couzens inc,1120970.03,54
May 2017,247,Charles Doyle inc,608992.63,31
May 2017,247,Jennifer Cunningham 2 inc,495758.24,24
May 2017,247,Mary Schultheis inc,358465.08,17
May 2017,247,Frederick Uson inc,269532.86,17
May 2017,248,Nicholas Mixer inc,1097274.6,55
May 2017,248,George Wheeler 2 inc,906550.82,48
May 2017,248,Katherine Gonce inc,848040.16,40
May 2017,248,David Dixon 5 inc,811983.98,40
May 2017,248,Marie Vaughn inc,765842.39,31
May 2017,250,Raymond Higginbotham inc,488440.3,24
May 2017,250,Angela Mcnabb inc,413550.24,21
May 2017,250,Edward Campbell 2 inc,385346.21,17
May 2017,250,David Meler inc,380614.01,17
May 2017,250,Catherine Ochs inc,358586.01,17
May 2017,251,Lola Cramer inc,1554086.05,75
May 2017,251,Rose Mincey inc,1123317.23,54
May 2017,251,Ryan Harris 2 inc,855870.62,47
May 2017,251,Vonda Lake inc,854527.1,44
May 2017,251,Leticia Meyer inc,700957.44,33
May 2017,252,Jimmy Kelly inc,283597.42,13
May 2017,252,Felicia Pickle inc,138720.98,7
May 2017,252,Cherlyn Moss inc,120921.05,6
May 2017,252,Fredrick Colburn inc,117211.42,5
May 2017,252,Dominick Newsom inc,115802.51,7
May 2017,253,Danielle Vargas inc,473468.75,22
May 2017,253,Karen Fiene inc,330207.65,15
May 2017,253,Dillon Renshaw inc,309169.46,13
May 2017,253,Jesse Valazquez inc,297304.69,16
May 2017,253,Barry Mcmakin inc,263698.5,13
May 2017,254,Michael Newsom inc,371566.92,19
May 2017,254,Joseph Olson 2 inc,171391.49,8
May 2017,254,John Pinto 2 inc,150988.86,7
May 2017,254,Winfred Canfield inc,125593.59,9
May 2017,254,Dorothy Sharp 2 inc,89459.54,5
May 2017,255,Harmony Mathis inc,549207.99,29
May 2017,255,Sheryl Wilson inc,311468.66,18
May 2017,255,Jeffrey Cawley inc,175320.61,11
May 2017,255,Hazel Nett inc,163785.4,8
May 2017,255,Joe Hall inc,161022.35,8
May 2017,256,Leigh Carr inc,1398144.47,71
May 2017,256,Juan Kong inc,484533.39,24
May 2017,256,Edward Jones 10 inc,473968.74,20
May 2017,256,Beatrice Graham inc,430059.46,22
May 2017,256,Ralph Palmer inc,231008.51,11
May 2017,258,Damaris Godwin inc,226667.77,9
May 2017,258,Lina Kelsey inc,193558.12,8
May 2017,258,Derrick Johnson inc,138565.91,6
May 2017,258,Michelle Jones 13 inc,136637.22,6
May 2017,258,Whitney Miranda inc,107799.58,7
May 2017,259,Gerald Mccullough inc,744586.21,37
May 2017,259,Allen Jackson 2 inc,683879.2,31
May 2017,259,Anthony Wheeler 2 inc,445077.7,23
May 2017,259,Carol Patton inc,387589.66,18
May 2017,259,Stephanie Reeves inc,370074.69,20
May 2017,260,William Young 10 inc,471852.36,21
May 2017,260,Ronald Betcher inc,257747.61,12
May 2017,260,Eloise Paoli inc,206568.27,10
May 2017,260,James Spencer 4 inc,182847.3,9
May 2017,260,Christopher Bullock inc,181487.55,8
May 2017,261,Renaldo Allen inc,371195.21,16
May 2017,261,Samuel Powell inc,348386.77,14
May 2017,261,Patricia Park 2 inc,229225.42,11
May 2017,261,Robena Jones inc,225966.07,9
May 2017,261,Theresa Ocasio inc,223919.93,9
May 2017,262,Lora Harrell inc,237761.48,13
May 2017,262,Raymond Sylvester inc,230115.92,13
May 2017,262,Wayne James 2 inc,175961.78,7
May 2017,262,Maryann Carson inc,145340.15,6
May 2017,262,Joshua Finchum inc,143084.63,7
May 2017,263,Joan Miller 2 inc,202416.18,9
May 2017,263,David Millay 2 inc,128561.97,5
May 2017,263,Donnell Cotto inc,127907.54,7
May 2017,263,Mary Stroup inc,121989.81,6
May 2017,263,Nicholas Pearsall inc,103175.44,5
May 2017,264,Maria Harris 7 inc,196431.77,8
May 2017,264,Erika Legrand inc,175361.91,10
May 2017,264,Grace Cox inc,158372.05,8
May 2017,264,Michael Golden inc,142922.61,7
May 2017,264,Gail Currier inc,113910.12,7
May 2017,265,Michelle Dougherty inc,376671.81,20
May 2017,265,Brandon Beatty inc,257988.34,14
May 2017,265,Emily Rathbone inc,249864.63,11
May 2017,265,Michael Feinberg inc,223583.97,9
May 2017,265,Aron Chase inc,207447.68,10
May 2017,266,Jerry Anderson 2 inc,317152.57,19
May 2017,266,Darryl Servin inc,247072.44,11
May 2017,266,Timothy Poole inc,146023.1,6
May 2017,266,Agnes Santos inc,123626.92,5
May 2017,266,James Smith 48 inc,112794.42,5
May 2017,267,Cecilia Fowler inc,236967.12,10
May 2017,267,Genesis Barcia inc,216682.79,11
May 2017,267,Rebecca Pollard inc,177198.47,10
May 2017,267,Dennis Smith 8 inc,164328.52,9
May 2017,267,Maurice Ehret inc,138239.83,6
May 2017,268,Trudy Harris inc,692197.73,35
May 2017,268,Sabine King inc,580137.91,25
May 2017,268,Roy Mccoy inc,481194.2,27
May 2017,268,William Mitchell 10 inc,446504.88,20
May 2017,268,Gale Funderburk inc,326249.15,16
May 2017,269,Heather Hopkins inc,179753.7,8
May 2017,269,Linda Beaudin inc,150427.74,8
May 2017,269,Josephine Garrity inc,148421.24,7
May 2017,269,Gracia Patterson inc,141132.0,6
May 2017,269,Veronica Huttar inc,119347.87,5
May 2017,270,Christine Montoro inc,442689.35,25
May 2017,270,Jane Vanauken inc,255772.65,12
May 2017,270,Frances Beasley inc,232315.85,11
May 2017,270,Patricia Smith 25 inc,215174.66,11
May 2017,270,David Park inc,199402.54,11
May 2017,271,Sharon Mcdaniel inc,709049.31,37
May 2017,271,Ann Morrell inc,629351.88,27
May 2017,271,Christopher Castro 2 inc,539952.71,27
May 2017,271,Jame Perez inc,440922.62,21
May 2017,271,Jimmy Garcia 2 inc,392281.06,23
May 2017,272,David Fitzpatrick inc,726815.07,34
May 2017,272,Joseph Olson 3 inc,514210.35,24
May 2017,272,Jeanne Bell 2 inc,358455.61,19
May 2017,272,Mark Layne inc,352651.6,18
May 2017,272,Eloise Davis inc,346744.38,17
May 2017,273,David Houchin inc,78468.41,3
May 2017,273,Antoine Alexander inc,51914.47,2
May 2017,273,Mario Howard inc,39229.44,2
May 2017,273,Kirk Hashim inc,38578.09,1
May 2017,273,Wilfred Conboy inc,29981.7,1
May 2017,274,Doris Babcock inc,2480103.76,125
May 2017,274,Sylvester Wetzel inc,1226556.17,65
May 2017,274,Angela Barrett 2 inc,921075.43,45
May 2017,274,Austin Edmunds inc,844471.38,44
May 2017,274,Jane Bell inc,798240.14,42
May 2017,275,Frederick Mccammon inc,299397.09,14
May 2017,275,Doris Bullard inc,225323.11,10
May 2017,275,Brittany Cohn inc,209653.58,10
May 2017,275,Orville Caporiccio inc,200552.32,9
May 2017,275,James Mcmilliam inc,156450.52,9
May 2017,276,Odis Hampton inc,811575.72,37
May 2017,276,Steven Porter 2 inc,581300.32,29
May 2017,276,Vesta Jackson inc,553149.23,26
May 2017,276,Lynette Standridge inc,479639.54,24
May 2017,276,Terri Morse inc,478404.97,24
May 2017,277,Jonathan Rollins inc,3252704.59,164
May 2017,277,Tracie Dempsey inc,2353567.9,120
May 2017,277,Amira Jefferson inc,2287982.9,116
May 2017,277,Daniel Phipps 2 inc,2054717.65,99
May 2017,277,Michelle Briscoe inc,1906996.56,97
May 2017,278,Sylvia Holler inc,1187433.75,56
May 2017,278,David Fontaine inc,745236.92,35
May 2017,278,Maria Davis 10 inc,658179.75,34
May 2017,278,Calvin Severy inc,419045.52,20
May 2017,278,Berry Cannata inc,366038.14,19
May 2017,279,George Williams 20 inc,1092927.75,50
May 2017,279,Debra Williams 7 inc,1019494.93,52
May 2017,279,Jocelyn Dixon inc,808413.09,41
May 2017,279,Miguel Walt inc,769328.71,42
May 2017,279,Robert Hall 16 inc,737891.67,34
May 2017,280,Clyde Garland inc,1973382.06,98
May 2017,280,John Harris 25 inc,596785.04,26
May 2017,280,Matthew Horton 2 inc,545423.63,25
May 2017,280,Thomas Adams 6 inc,487802.77,25
May 2017,280,Vivian Howard inc,312350.68,19
May 2017,281,Pierre Weiner inc,358853.17,19
May 2017,281,Charles Everett inc,343846.87,16
May 2017,281,Clayton Palmer inc,243967.8,13
May 2017,281,Faith Redmond inc,230873.77,12
May 2017,281,Sandra Staples inc,204622.99,11
May 2017,282,Jonathan Crumble inc,1105658.81,54
May 2017,282,Devon Sanders inc,668963.7,34
May 2017,282,Katherine Cotter inc,546013.34,30
May 2017,282,Robert Karst inc,498854.67,23
May 2017,282,Daron Corley inc,480939.72,26
May 2017,283,Christopher Carter 3 inc,1976088.24,89
May 2017,283,Marlin Stroud inc,1179570.55,61
May 2017,283,Sean Rohman inc,918081.89,45
May 2017,283,Jennifer Moody inc,915763.4,46
May 2017,283,Floretta Blankenship inc,853818.96,39
May 2017,285,Jefferey Smith inc,221409.54,10
May 2017,285,Mary Ramsey inc,154191.99,7
May 2017,285,Patricia Keith 2 inc,146053.71,7
May 2017,285,Carolyn Hardy inc,137406.5,8
May 2017,285,Juanita Moss inc,114741.94,6
May 2017,286,Chris Heath inc,3542268.15,173
May 2017,286,Kevin Hellman inc,2098467.88,104
May 2017,286,Rita Elias inc,1882791.27,91
May 2017,286,Jasmin Morataya inc,1820060.02,89
May 2017,286,Lisa Castillo 2 inc,1170477.56,60
May 2017,287,Sherri Garrison inc,599243.43,31
May 2017,287,Wm Evans inc,327270.19,14
May 2017,287,John Arlington inc,232600.14,12
May 2017,287,Carolyn Cary inc,99465.49,5
May 2017,287,Jessica Rodriguez 5 inc,96811.2,6
May 2017,288,Michael Morgan 3 inc,603393.99,32
May 2017,288,Lynn Brown 6 inc,529083.62,26
May 2017,288,Steve Crofton inc,433213.42,21
May 2017,288,Glenn Trevathan inc,336346.47,15
May 2017,288,Emily Batton inc,321357.06,13
May 2017,289,Karla Reyna inc,2372066.05,114
May 2017,289,Sherri Garrison inc,1661495.6,82
May 2017,289,Willard Conditt inc,1290323.81,62
May 2017,289,George Centeno inc,826096.04,43
May 2017,289,Elnora Cook inc,794844.83,39
May 2017,290,Guadalupe Schoenfeld inc,329645.27,15
May 2017,290,Shane Nelson inc,258031.56,10
May 2017,290,Irene Blake inc,200729.12,10
May 2017,290,Daniel Jones 11 inc,152014.18,8
May 2017,290,Timothy Oneill inc,146808.26,7
May 2017,291,Mary Castillo 2 inc,1290815.89,63
May 2017,291,Efrain Webb inc,945783.63,43
May 2017,291,Paul Dietrich inc,930380.62,45
May 2017,291,Ella Rose 2 inc,919635.98,41
May 2017,291,James Cronin 2 inc,773347.9,34
May 2017,292,Rebecca Kim 2 inc,596404.53,30
May 2017,292,Brandon Manns inc,344303.76,15
May 2017,292,Ralph Phillips 2 inc,329696.97,14
May 2017,292,Scott Uson inc,316645.0,15
May 2017,292,Gilbert Lowell inc,292262.12,17
May 2017,293,Jessica Blackwood inc,144678.36,7
May 2017,293,Daniel Johnston 2 inc,138236.07,6
May 2017,293,Peter Yasutomi inc,109667.65,5
May 2017,293,Vincent Dunn inc,90638.52,5
May 2017,293,Maria Morlan inc,85864.5,5
May 2017,294,Keith Thomas 2 inc,501084.74,22
May 2017,294,Phyllis Matthews inc,212411.71,10
May 2017,294,Stephanie Cheatham inc,204641.53,9
May 2017,294,Mathew Vogus inc,153309.19,9
May 2017,294,Timothy Dhondt inc,140694.72,7
May 2017,295,Darren Brewer inc,458905.49,24
May 2017,295,Jody Minor inc,420951.58,23
May 2017,295,John Mayfield 2 inc,269655.23,11
May 2017,295,Annie Camacho inc,246623.54,12
May 2017,295,Willie Ball 2 inc,238893.08,9
May 2017,296,Laura Carter inc,642426.53,31
May 2017,296,Edward Evanoff inc,441343.83,22
May 2017,296,Larry Mcmanus inc,441252.06,24
May 2017,296,Harold Knopp inc,412158.57,21
May 2017,296,Randall Howard inc,389568.36,19
May 2017,297,Pierre Balzer inc,580801.2,29
May 2017,297,Nicole Borrero inc,503626.07,25
May 2017,297,Amelia Ray inc,496408.93,26
May 2017,297,Crystal Marquez inc,448938.54,23
May 2017,297,Ehtel Lynn inc,373351.66,18
May 2017,298,Marisa Corbin inc,280066.0,16
May 2017,298,Ella Rose 2 inc,267773.18,12
May 2017,298,Donna Canfield inc,230591.22,10
May 2017,298,Ricardo Callahan inc,175772.25,9
May 2017,298,Guadalupe Blank inc,158988.94,10
May 2017,299,Gary Hayes inc,286006.17,11
May 2017,299,Mildred Tilman inc,269691.59,15
May 2017,299,Eric Autrey inc,232516.57,12
May 2017,299,Lucille Torres inc,208490.69,10
May 2017,299,Jeff Padron inc,196813.02,8
May 2017,300,Rene Roberts 2 inc,732042.19,35
May 2017,300,Eddie Coyle 2 inc,627331.97,29
May 2017,300,Ruben Frantz inc,490530.41,25
May 2017,300,William Ramsey 2 inc,388336.21,18
May 2017,300,Lorene Johnson 3 inc,359866.56,16
May 2017,301,Juan Jennrich inc,315995.76,16
May 2017,301,Gabrielle Caudel inc,250052.51,12
May 2017,301,Joyce Perry inc,236667.24,12
May 2017,301,Roy Cosby inc,189442.41,8
May 2017,301,John Hammond 2 inc,175653.64,10
May 2017,302,Albert Smith 10 inc,1140980.6,57
May 2017,302,Colin Canelo inc,848102.4,47
May 2017,302,Thomas Crouchet inc,553210.58,28
May 2017,302,Kevin Starks inc,462122.57,23
May 2017,302,John Whatley inc,384550.22,17
May 2017,303,Bessie Fulmer inc,337077.79,18
May 2017,303,Marvin Peterman inc,330083.99,14
May 2017,303,Christine Hill 3 inc,235338.46,14
May 2017,303,Josue Britt inc,223725.77,13
May 2017,303,Peter Nelson 4 inc,211815.09,11
May 2017,304,Cordelia Rice inc,712700.11,38
May 2017,304,Heather Brackett inc,459270.14,19
May 2017,304,Douglas Mackin inc,411168.28,19
May 2017,304,Jill Costa inc,391749.69,20
May 2017,304,Paul Clemmer inc,218543.55,11
May 2017,306,Timothy Sepulveda inc,236798.62,13
May 2017,306,Ruby Armstead inc,112586.65,5
May 2017,306,Linda Zawacki inc,94489.16,4
May 2017,306,Brenda Bacher inc,94370.66,5
May 2017,306,Shannon Depuy inc,91461.12,5
May 2017,307,John Kluender inc,451611.57,22
May 2017,307,Thomas Smith 28 inc,159988.27,9
May 2017,307,Jamal Moore inc,159882.52,7
May 2017,307,Allie Lynch inc,152454.0,9
May 2017,307,Victor Sandquist inc,150610.59,8
May 2017,308,Roy Lavine inc,750837.3,32
May 2017,308,Fannie Baltimore inc,469273.08,23
May 2017,308,Tracey Spangler inc,385671.58,18
May 2017,308,Anthony Lewis 5 inc,363155.94,18
May 2017,308,Alicia Roberts inc,361638.7,18
May 2017,309,David Aucoin inc,257730.64,13
May 2017,309,Shirley Richardson 2 inc,199827.02,10
May 2017,309,Vernon Zeigler inc,197984.1,8
May 2017,309,Patricia Jackson 7 inc,161284.76,7
May 2017,309,Minnie Wendt inc,153606.83,7
May 2017,310,Briana Powell inc,257490.15,12
May 2017,310,Patricia Smith 24 inc,231698.86,12
May 2017,310,Barbara Thomas 9 inc,228561.64,13
May 2017,310,Maria Black 2 inc,218029.12,10
May 2017,310,Darrick Pendleton inc,176121.99,10
May 2017,311,Janet Baker 2 inc,323712.52,18
May 2017,311,Benjamin Hunt inc,276836.95,13
May 2017,311,Michael Dunlop inc,272020.46,14
May 2017,311,Walter May inc,201039.57,9
May 2017,311,Carole West inc,180038.75,10
May 2017,312,David Taylor 12 inc,325961.01,19
May 2017,312,Kimberly Ballard inc,196842.4,11
May 2017,312,Virginia Long inc,179684.19,9
May 2017,312,Brandon Whitman inc,177991.3,9
May 2017,312,Oscar Carter inc,158572.21,7
May 2017,313,Danny Lupien inc,379212.7,21
May 2017,313,Judy Richards inc,228436.59,12
May 2017,313,Jason Butler 2 inc,130424.95,7
May 2017,313,Mary Prehn inc,119077.62,5
May 2017,313,Brian Garza inc,114806.85,6
May 2017,314,Charles Dallas inc,1134704.76,58
May 2017,314,Jeffery Aguilar 2 inc,987360.82,47
May 2017,314,Lloyd Brink inc,905515.69,43
May 2017,314,Erna Dahlgren inc,639906.68,36
May 2017,314,Carl Black inc,637582.26,29
May 2017,315,Lester Marcum inc,118818.87,5
May 2017,315,Evelyn Leis inc,110679.48,5
May 2017,315,Ruth Longoria 2 inc,100233.66,5
May 2017,315,James Maltie inc,81289.59,5
May 2017,315,Nicholas Pimental inc,68334.19,3
May 2017,318,John Young 16 inc,333807.99,15
May 2017,318,Jean Vandusen inc,311184.56,19
May 2017,318,Jose Penn inc,266647.27,13
May 2017,318,Valerie Hutchinson inc,266409.96,14
May 2017,318,Jason Black inc,233454.86,12
May 2017,319,John Carrousal inc,107454.53,4
May 2017,319,Jessica Wilson inc,82678.84,4
May 2017,319,Thomas Then inc,81453.65,5
May 2017,319,Patricia Jackson 4 inc,42058.38,2
May 2017,319,Rebecca Bartolini inc,39322.36,2
May 2017,320,Tom Benavidez inc,2461093.16,124
May 2017,320,Janice Whiteman inc,805143.45,44
May 2017,320,Edwin Riley inc,731791.12,35
May 2017,320,Arthur Dove inc,399429.8,23
May 2017,320,Rebecca Harrold inc,387505.54,21
May 2017,321,Mark Awalt inc,320757.53,14
May 2017,321,Timothy Mays inc,200462.95,8
May 2017,321,Graham Palacios inc,182025.1,7
May 2017,321,John Longoria inc,166831.97,7
May 2017,321,Joseph Funk inc,160192.43,7
May 2017,322,Quinton Elizarraras inc,1566614.93,81
May 2017,322,Andrea Hartman inc,1320077.73,67
May 2017,322,Dana Anderson inc,870398.22,44
May 2017,322,Allen Poulton inc,862747.72,47
May 2017,322,Kristin Garrett inc,706738.3,38
May 2017,323,Ruben Lopez inc,1265701.88,57
May 2017,323,Michael Wheeler 8 inc,420975.69,24
May 2017,323,Michael Sosa inc,284788.25,13
May 2017,323,Willie Hudson inc,283090.62,13
May 2017,323,Justin Cardenas inc,230945.6,10
May 2017,325,Dennis Terrance inc,430743.44,24
May 2017,325,Craig Rehm inc,422995.01,21
May 2017,325,Christopher Pinneo inc,389224.25,21
May 2017,325,Francine Legions inc,365831.97,17
May 2017,325,Miriam Cisneros inc,326150.56,16
May 2017,326,Richard Markle inc,268858.63,13
May 2017,326,Nancy Hill 5 inc,229391.25,14
May 2017,326,Emily Blalock inc,140597.56,5
May 2017,326,David Mann 4 inc,127714.15,6
May 2017,326,Elizabeth Crist inc,98666.15,5
May 2017,327,Marla Hadfield inc,142413.54,7
May 2017,327,Clarence Worthington inc,103244.3,4
May 2017,327,David Mineo inc,91104.42,5
May 2017,327,Christina Baylon inc,84986.55,5
May 2017,327,Charlotte Marley inc,80873.78,4
May 2017,328,William Darling inc,795872.92,39
May 2017,328,Samira Cervantes inc,345877.73,15
May 2017,328,Matthew Seldon inc,286931.85,15
May 2017,328,Wendy Donnelly inc,220094.17,11
May 2017,328,Sharon Burke inc,208993.34,10
May 2017,329,Jose Brice inc,412882.13,22
May 2017,329,Kristen Woods inc,397739.47,20
May 2017,329,Stephanie Bagaoisan inc,377129.17,22
May 2017,329,Dora Hernandez 2 inc,346016.89,18
May 2017,329,Robert Olson 4 inc,344877.81,19
May 2017,330,Ricardo Kane inc,307384.88,13
May 2017,330,Karen Pate inc,286159.83,13
May 2017,330,Hugh Gale inc,224835.9,10
May 2017,330,Jason Aube inc,221730.23,10
May 2017,330,Jenna Gardner inc,192381.56,8
May 2017,331,Valerie Martin 2 inc,7251126.42,359
May 2017,331,Antoine Alexander inc,7182749.47,367
May 2017,331,Jean Jolley inc,5451084.54,268
May 2017,331,Ryan Stephens 2 inc,3952833.23,190
May 2017,331,Joann Lilly inc,3108165.41,157
May 2017,333,Joseph Proctor inc,3544224.27,178
May 2017,333,Teresa Begley inc,3154796.13,166
May 2017,333,Vincent Peterson 2 inc,1955126.96,95
May 2017,333,Andrew Hernandez 2 inc,1894368.74,91
May 2017,333,Naomi Day inc,1502370.86,79
May 2017,334,Brianna Derrick inc,1049733.37,55
May 2017,334,Noella Vansickle inc,632943.05,30
May 2017,334,Sue Sexton inc,613834.87,29
May 2017,334,Jeffrey Bock inc,559034.13,28
May 2017,334,Megan Brackeen inc,552013.49,25
May 2017,335,Catherine Tanner inc,410908.97,21
May 2017,335,William Howland inc,237096.2,8
May 2017,335,Dion Cantu inc,168120.68,8
May 2017,335,Yolanda Jones 3 inc,146407.11,6
May 2017,335,Michael Farruggio inc,131851.76,8
May 2017,336,Roberto Mundy inc,209167.57,9
May 2017,336,Katherine Kirschner inc,205864.96,9
May 2017,336,Frank Mcneil inc,135653.98,6
May 2017,336,Jack Turner inc,128228.32,6
May 2017,336,Angie Ewald inc,100673.57,5
May 2017,337,Karen Lee 2 inc,387451.42,20
May 2017,337,Mary Ruggiero inc,257076.39,13
May 2017,337,Anna Baker 2 inc,197987.81,11
May 2017,337,Timothy Robins inc,178729.5,8
